NUM_THREADS,BASE_DEPTH,MINIMUM_TASK_COUNT,RUN_NUMBER,RUNTIME
1,7,1600,2,0.000472
1,7,1600,3,0.000482
1,7,1800,1,0.000466
1,7,1800,2,0.000481
1,7,1800,3,0.000473
1,7,2000,1,0.000499
1,7,2000,2,0.000460
1,7,2000,3,0.000474
1,7,2200,1,0.000492
1,7,2200,2,0.000498
1,7,2200,3,0.000474
1,7,2400,1,0.000472
1,7,2400,2,0.000479
1,7,2400,3,0.000480
1,7,2600,1,0.000510
1,7,2600,2,0.000480
1,7,2600,3,0.000494
1,7,2800,1,0.000486
1,7,2800,2,0.000480
1,7,2800,3,0.000500
1,7,3000,1,0.000481
1,7,3000,2,0.000478
1,7,3000,3,0.000478
1,7,3200,1,0.000480
1,7,3200,2,0.000486
1,7,3200,3,0.000483
1,7,3400,1,0.000474
1,7,3400,2,0.000503
1,7,3400,3,0.000482
1,7,3600,1,0.000506
1,7,3600,2,0.000510
1,7,3600,3,0.000486
1,7,3800,1,0.000492
1,7,3800,2,0.000484
1,7,3800,3,0.000490
1,7,4000,1,0.000483
1,7,4000,2,0.000520
1,7,4000,3,0.000513
1,7,4200,1,0.000497
1,7,4200,2,0.000510
1,7,4200,3,0.000513
1,7,4400,1,0.000490
1,7,4400,2,0.000521
1,7,4400,3,0.000528
1,7,4600,1,0.000503
1,7,4600,2,0.000529
1,7,4600,3,0.000504
1,7,4800,1,0.000486
1,7,4800,2,0.000491
1,7,4800,3,0.000493
1,7,5000,1,0.000520
1,7,5000,2,0.000515
1,7,5000,3,0.000489
1,9,1000,1,0.000509
1,9,1000,2,0.000491
1,9,1000,3,0.000479
1,9,1200,1,0.000488
1,9,1200,2,0.000484
1,9,1200,3,0.000490
1,9,1400,1,0.000475
1,9,1400,2,0.000483
1,9,1400,3,0.000493
1,9,1600,1,0.000474
1,9,1600,2,0.000486
1,9,1600,3,0.000491
1,9,1800,1,0.000484
1,9,1800,2,0.000484
1,9,1800,3,0.000493
1,9,2000,1,0.000484
1,9,2000,2,0.000520
1,9,2000,3,0.000498
1,9,2200,1,0.000480
1,9,2200,2,0.000515
1,9,2200,3,0.000488
1,9,2400,1,0.000472
1,9,2400,2,0.000508
1,9,2400,3,0.000508
1,9,2600,1,0.000497
1,9,2600,2,0.000482
1,9,2600,3,0.000483
1,9,2800,1,0.000509
1,9,2800,2,0.000508
1,9,2800,3,0.000503
1,9,3000,1,0.000563
1,9,3000,2,0.000493
1,9,3000,3,0.000516
1,9,3200,1,0.000509
1,9,3200,2,0.000515
1,9,3200,3,0.000513
1,9,3400,1,0.000519
1,9,3400,2,0.000496
1,9,3400,3,0.000502
1,9,3600,1,0.000505
1,9,3600,2,0.000519
1,9,3600,3,0.000554
1,9,3800,1,0.000534
1,9,3800,2,0.000528
1,9,3800,3,0.000509
1,9,4000,1,0.000530
1,9,4000,2,0.000499
1,9,4000,3,0.000516
1,9,4200,1,0.000524
1,9,4200,2,0.000549
1,9,4200,3,0.000521
1,9,4400,1,0.000511
1,9,4400,2,0.000493
1,9,4400,3,0.000509
1,9,4600,1,0.000520
1,9,4600,2,0.000501
1,9,4600,3,0.000516
1,9,4800,1,0.000520
1,9,4800,2,0.000542
1,9,4800,3,0.000525
1,9,5000,1,0.000525
1,9,5000,2,0.000515
1,9,5000,3,0.000518
1,11,1000,1,0.000483
1,11,1000,2,0.000499
1,11,1000,3,0.000481
1,11,1200,1,0.000506
1,11,1200,2,0.000489
1,11,1200,3,0.000500
1,11,1400,1,0.000483
1,11,1400,2,0.000529
1,11,1400,3,0.000490
1,11,1600,1,0.000490
1,11,1600,2,0.000482
1,11,1600,3,0.000482
1,11,1800,1,0.000490
1,11,1800,2,0.000491
1,11,1800,3,0.000477
1,11,2000,1,0.000541
1,11,2000,2,0.000497
1,11,2000,3,0.000491
1,11,2200,1,0.000528
1,11,2200,2,0.000486
1,11,2200,3,0.000512
1,11,2400,1,0.000521
1,11,2400,2,0.000497
1,11,2400,3,0.000494
1,11,2600,1,0.000512
1,11,2600,2,0.000491
1,11,2600,3,0.000534
1,11,2800,1,0.000514
1,11,2800,2,0.000500
1,11,2800,3,0.000521
1,11,3000,1,0.000499
1,11,3000,2,0.000505
1,11,3000,3,0.000507
1,11,3200,1,0.000518
1,11,3200,2,0.000511
1,11,3200,3,0.000494
1,11,3400,1,0.000531
1,11,3400,2,0.000538
1,11,3400,3,0.000514
1,11,3600,1,0.000549
1,11,3600,2,0.000527
1,11,3600,3,0.000540
1,11,3800,1,0.000514
1,11,3800,2,0.000584
1,11,3800,3,0.000518
1,11,4000,1,0.000506
1,11,4000,2,0.000515
1,11,4000,3,0.000530
1,11,4200,1,0.000529
1,11,4200,2,0.000533
1,11,4200,3,0.000559
1,11,4400,1,0.000525
1,11,4400,2,0.000551
1,11,4400,3,0.000523
1,11,4600,1,0.000529
1,11,4600,2,0.000550
1,11,4600,3,0.000531
1,11,4800,1,0.000547
1,11,4800,2,0.000533
1,11,4800,3,0.000535
1,11,5000,1,0.000546
1,11,5000,2,0.000555
1,11,5000,3,0.000528
1,13,1000,1,0.000497
1,13,1000,2,0.000486
1,13,1000,3,0.000502
1,13,1200,1,0.000488
1,13,1200,2,0.000494
1,13,1200,3,0.000496
